experimento,indice_punto,repeticion,variable,semilla_alice,semilla_bob,distancia_km,atenuacion_db_km,eficiencia_detector,conteos_oscuros_hz,mu,frecuencia_hz,visibilidad,longitud_clave_bits,claves_solicitadas,claves_completadas,horizonte_s,retardo_clasico_extra_s,corrida_completa,pulsos_emitidos,clics,slots_con_clic,slots_validos,slots_validos_con_bases_comparadas,bits_observados_con_bases_coincidentes,bits_tamizados,errores,qber,tasa_tamizada_bps,tiempo_hasta_ultima_clave_s,fraccion_tamizado,ganancia_clic_observada,tasa_clics_bps,contabilidad_consistente,distancia_km_barrida,proxy_asintotico_monofotonico_bps,clics_detector_0,clics_detector_1,clics_detector_2,clics_detector_total,rendimiento_fondo_pulso,referencia_tasa_tamizada_bps,eficiencia_barrida,conteos_oscuros_barridos_hz,retardo_clasico_extra_ps,visibilidad_barrida,intensidad_media_fotones,intensidad_senuelo,mu_referencia,mu_senal,nu_debil,y0,corrida_pareada_completa,E_reference,E_mu,E_nu,q_reference,q_mu,q_nu,y1_cota_inferior,e1_cota_superior,q1_cota_inferior,e1_clamp_limite_fisico,tasa_sin_senuelos_referencia_bps,tasa_sin_senuelos_pareada_bps,tasa_con_senuelos_bps
decoy_weak_nu,5,7,0.2,71014,71015,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1576960,23068,23026,16882,14627,6639,6144,28,0.004557291666666667,293108.0195664982,0.020961555433,0.45388664797976347,0.01460151176948052,1098487.1840068663,True,,266514.3452524506,12318,5437,5475,23230,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,8,0.1,51016,51017,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2826240,21082,21063,15373,14257,6381,6144,24,0.00390625,167971.85944408216,0.036577555433,0.4475696149260013,0.007452657948369565,575844.934158643,True,,154593.07997994428,11225,5046,4962,21233,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,8,0.6,61016,61017,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,761099,31493,31345,22762,16588,7574,6144,15,0.00244140625,570779.7481139997,0.010764222137,0.45659512900892213,0.04118386701335831,2911961.4590874547,True,,540321.8349764164,16441,7632,7553,31626,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.00390625,0.00244140625,0.00390625,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.005109424097327881,0.003288969415507445,False,0.0,0.0,118047.78096397287
decoy_weak_nu,5,8,0.2,71016,71017,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1587200,22947,22919,16803,14562,6591,6144,24,0.00390625,291329.04293835757,0.021089555432,0.45261639884631233,0.014439894153225807,1086746.4738125352,True,,268124.9953683051,12348,5389,5362,23099,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,9,0.1,51018,51019,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2826240,20961,20945,15325,14179,6381,6144,19,0.0030924479166666665,167971.85944408216,0.036577555433,0.4500317370759574,0.007410906363224638,572618.9121185385,True,,157001.51241172885,11156,5037,4934,21127,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,9,0.6,61018,61019,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,764512,31744,31573,23057,16695,7521,6144,13,0.0021158854166666665,568526.2532075301,0.010806888803,0.4504941599281222,0.04129823992298355,2921562.401126521,True,,541696.5713886365,16679,7551,7652,31882,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0030924479166666665,0.0021158854166666665,0.0030924479166666665,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.004032445921421656,0.003288969415507445,False,0.0,0.0,120007.4309561956
decoy_weak_nu,5,9,0.2,71018,71019,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1597440,23319,23286,16949,14777,6642,6144,19,0.0030924479166666665,289571.5305177562,0.021217555431,0.44948230357988767,0.014577073317307692,1097487.412050207,True,,270659.4330331951,12432,5560,5467,23459,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,10,0.1,51020,51021,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2826240,20812,20797,15200,14038,6376,6144,16,0.0026041666666666665,167971.85944408216,0.036577555433,0.45419575438096593,0.007358539968297101,568572.7149834923,True,,158499.0867879895,11208,4946,4822,20976,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,10,0.6,61020,61021,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,767925,31850,31691,22907,16632,7568,6144,23,0.0037434895833333335,566290.4823663057,0.010849555469,0.455026455026455,0.04126835302926718,2920949.166124771,True,,522783.70933844306,16585,7750,7663,31998,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0026041666666666665,0.0037434895833333335,0.004231770833333333,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.0055402153676903714,0.003288969415507445,False,0.0,0.0,114354.31556861114
decoy_weak_nu,5,10,0.2,71020,71021,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1597440,23323,23272,17005,14767,6613,6144,26,0.004231770833333333,289571.5305177562,0.021217555431,0.4478228482427033,0.014568309294871795,1096827.5810887406,True,,264891.7374290596,12328,5675,5479,23482,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,11,0.1,51022,51023,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2785280,20576,20557,15066,13913,6359,6144,15,0.00244140625,170356.45024442143,0.036065555435,0.45705455329547906,0.007380586511948529,569989.8352334914,True,,161265.90002585395,10970,4877,4900,20747,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,11,0.6,61022,61023,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,767925,31900,31747,22917,16576,7575,6144,28,0.004557291666666667,566290.4823663057,0.010849555469,0.45698600386100385,0.041341276817397535,2926110.667917172,True,,514910.9783954913,16538,7723,7771,32032,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.00244140625,0.004557291666666667,0.0027669270833333335,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.0036016546510591655,0.003288969415507445,False,0.0,0.0,114403.05068776538
decoy_weak_nu,5,11,0.2,71022,71023,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1556480,22772,22732,16697,14438,6618,6144,17,0.0027669270833333335,296731.9577244657,0.020705555435,0.4583737359745117,0.01460474917763158,1097869.6066068609,True,,279107.19065082184,12292,5270,5371,22933,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,12,0.1,51024,51025,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2764800,20286,20270,14952,13883,6345,6144,17,0.0027669270833333335,171574.31655304285,0.035809555436,0.45703378232370523,0.007331452546296296,566050.0319873337,True,,161383.44466901425,10920,4756,4758,20434,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,12,0.6,61024,61025,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,767925,31747,31599,22984,16726,7583,6144,21,0.00341796875,566290.4823663057,0.010849555469,0.4533660169795528,0.041148549663053036,2912469.5560372546,True,,526017.2136265269,16548,7717,7619,31884,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0027669270833333335,0.00341796875,0.0026041666666666665,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.00338625901587792,0.003288969415507445,False,0.0,0.0,117363.68523966683
decoy_weak_nu,5,12,0.2,71024,71025,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1566720,22743,22711,16619,14431,6634,6144,16,0.0026041666666666665,294908.8560262306,0.020833555434,0.4597048021620123,0.014495889501633987,1090116.3784524288,True,,278277.47171786777,12175,5366,5357,22898,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,13,0.1,51026,51027,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2785280,20585,20569,15017,13890,6345,6144,17,0.0027669270833333335,170356.45024442143,0.036065555435,0.45680345572354214,0.007384894875919118,570322.562675375,True,,160237.91505840438,10964,4871,4918,20753,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,13,0.6,61026,61027,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,767925,31929,31786,23138,16757,7592,6144,20,0.0032552083333333335,566290.4823663057,0.010849555469,0.4530643910007758,0.041392063026988314,2929705.28523688,True,,527654.2485083666,16784,7651,7644,32079,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0027669270833333335,0.0032552083333333335,0.00341796875,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.004463237191784146,0.003288969415507445,False,0.0,0.0,116633.64670829842
decoy_weak_nu,5,13,0.2,71026,71027,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1587200,22873,22831,16750,14552,6566,6144,21,0.00341796875,291329.04293835757,0.021089555432,0.4512094557449148,0.01438445060483871,1082573.7922079493,True,,270610.3955245208,12135,5412,5480,23027,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,14,0.1,51028,51029,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2805760,20693,20677,15147,14033,6373,6144,20,0.0032552083333333335,169155.7513599405,0.036321555434,0.45414380389082876,0.007369482778284671,569276.2810659977,True,,157614.78189026375,11094,4850,4889,20833,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,14,0.6,61028,61029,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,764512,31723,31547,23026,16580,7485,6144,21,0.00341796875,568526.2532075301,0.010806888803,0.4514475271411339,0.04126423130048972,2919156.5283102137,True,,528093.9816189784,16553,7726,7588,31867,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0032552083333333335,0.00341796875,0.0029296875,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.003817050286240411,0.003288969415507445,False,0.0,0.0,116903.89853155866
decoy_weak_nu,5,14,0.2,71028,71029,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1576960,23035,22996,16779,14526,6633,6144,18,0.0029296875,293108.0195664982,0.020961555433,0.4566294919454771,0.014582487824675324,1097055.9925050768,True,,274827.58250458544,12167,5585,5442,23194,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,15,0.1,51030,51031,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2826240,20834,20818,15173,14025,6383,6144,17,0.0027669270833333335,167971.85944408216,0.036577555433,0.45511586452762925,0.007365970335144928,569146.8375499515,True,,157994.96002168232,11142,4927,4937,21006,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,15,0.6,61030,61031,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,767925,31787,31628,22976,16723,7512,6144,15,0.00244140625,566290.4823663057,0.010849555469,0.4492016982598816,0.04118631376762054,2915142.4766083197,True,,536072.1251461259,16593,7791,7565,31949,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0027669270833333335,0.00244140625,0.00341796875,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.004463237191784146,0.003288969415507445,False,0.0,0.0,118702.45834100452
decoy_weak_nu,5,15,0.2,71030,71031,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1576960,22889,22850,16690,14509,6634,6144,21,0.00341796875,293108.0195664982,0.020961555433,0.45723344131228894,0.014489904626623376,1090090.860529701,True,,272262.85545132554,12133,5521,5395,23049,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,16,0.1,51032,51033,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2785280,20519,20507,15030,13912,6359,6144,16,0.0026041666666666665,170356.45024442143,0.036065555435,0.4570874065554917,0.0073626349954044115,568603.4708923096,True,,160749.1985952154,11009,4801,4850,20660,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,16,0.6,61032,61033,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,771338,31833,31689,23063,16744,7560,6144,19,0.0030924479166666665,564072.2273058931,0.010892222134999999,0.451505016722408,0.04108315680026137,2909323.699722729,True,,527232.3178988169,16696,7573,7703,31972,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0026041666666666665,0.0030924479166666665,0.0017903645833333333,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.002309280839971694,0.003288969415507445,False,0.0,0.0,119370.61424678094
decoy_weak_nu,5,16,0.2,71032,71033,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1556480,22735,22696,16660,14503,6658,6144,11,0.0017903645833333333,296731.9577244657,0.020705555435,0.45907743225539543,0.014581620065789473,1096130.9427920692,True,,284606.20988149534,12230,5273,5384,22887,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,17,0.1,51034,51035,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2826240,20778,20760,15162,13990,6388,6144,17,0.0027669270833333335,167971.85944408216,0.036577555433,0.4566118656182988,0.007345448369565217,567561.1656997307,True,,157994.96002168232,11123,4942,4843,20908,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,17,0.6,61034,61035,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,774751,31523,31370,22855,16660,7443,6144,24,0.00390625,561871.2829926655,0.010934888801,0.44675870348139257,0.04049042853768501,2868799.177649726,True,,517118.8345333238,16546,7619,7512,31677,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0027669270833333335,0.00390625,0.0035807291666666665,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.0046786328269653905,0.003288969415507445,False,0.0,0.0,114823.90596639371
decoy_weak_nu,5,17,0.2,71034,71035,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1587200,22987,22949,16804,14570,6629,6144,22,0.0035807291666666665,291329.04293835757,0.021089555432,0.45497597803706247,0.014458795362903227,1088168.9789050077,True,,269775.28336425277,12239,5453,5445,23137,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,18,0.1,51036,51037,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2785280,20663,20645,15143,14018,6398,6144,24,0.00390625,170356.45024442143,0.036065555435,0.4564131830503638,0.007412181181066176,572429.8364739714,True,,156787.74066618265,11160,4886,4782,20828,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,18,0.6,61036,61037,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,771338,31817,31662,23048,16668,7605,6144,18,0.0029296875,564072.2273058931,0.010892222134999999,0.4562634989200864,0.04104815269051959,2906844.866692576,True,,528892.4090774842,16587,7712,7693,31992,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.00390625,0.0029296875,0.0029296875,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.003817050286240411,0.003288969415507445,False,0.0,0.0,118121.68489569254
decoy_weak_nu,5,18,0.2,71036,71037,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1597440,23036,22991,16774,14583,6601,6144,18,0.0029296875,289571.5305177562,0.021217555431,0.45265034629362955,0.014392402844551282,1083583.831076454,True,,271511.65570989327,12216,5466,5526,23208,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,19,0.1,51038,51039,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2805760,20614,20600,15100,13997,6348,6144,28,0.004557291666666667,169155.7513599405,0.036321555434,0.4535257555190398,0.007342039233576642,567156.3278018838,True,,153808.25944666078,10919,4889,4952,20760,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,19,0.6,61038,61039,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,764512,31447,31298,22847,16463,7537,6144,18,0.0029296875,568526.2532075301,0.010806888803,0.4578144931057523,0.040938533338914236,2896115.669415572,True,,533068.6481744905,16493,7599,7490,31582,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.004557291666666667,0.0029296875,0.0021158854166666665,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.0027400721103341846,0.003288969415507445,False,0.0,0.0,119291.2347218287
decoy_weak_nu,5,19,0.2,71038,71039,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1566720,23109,23074,16751,14618,6616,6144,13,0.0021158854166666665,294908.8560262306,0.020833555434,0.45259269393897933,0.014727583741830065,1107540.1927000724,True,,280991.62576972484,12217,5533,5533,23283,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,20,0.1,51040,51041,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2764800,20679,20664,15111,13965,6390,6144,23,0.0037434895833333335,171574.31655304285,0.035809555436,0.45757250268528465,0.007473958333333333,577052.6818444136,True,,158392.66317880273,11021,4933,4865,20819,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,20,0.6,61040,61041,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,764512,31663,31509,22909,16614,7549,6144,28,0.004557291666666667,568526.2532075301,0.010806888803,0.45437582761526424,0.04121452639069106,2915640.2526556095,True,,516943.897872634,16563,7616,7643,31822,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0037434895833333335,0.004557291666666667,0.0029296875,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.003817050286240411,0.003288969415507445,False,0.0,0.0,114174.38494633076
decoy_weak_nu,5,20,0.2,71040,71041,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1556480,22653,22613,16572,14391,6619,6144,18,0.0029296875,296731.9577244657,0.020705555435,0.4599402404280453,0.014528294613486842,1092122.3567746326,True,,278225.5044194254,12134,5351,5326,22811,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,21,0.1,51042,51043,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2785280,20581,20565,15135,14017,6367,6144,18,0.0029296875,170356.45024442143,0.036065555435,0.4542341442534066,0.007383458754595588,570211.6535280804,True,,159731.73116853312,11017,4936,4789,20742,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,21,0.6,61042,61043,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,774751,32041,31884,23159,16830,7547,6144,21,0.00341796875,561871.2829926655,0.010934888801,0.44842543077837194,0.04115386750065505,2915804.6853740476,True,,521912.29748654726,16559,7883,7744,32186,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0029296875,0.00341796875,0.0022786458333333335,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.0029554677455154305,0.003288969415507445,False,0.0,0.0,117833.93731895115
decoy_weak_nu,5,21,0.2,71042,71043,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1587200,23192,23158,16937,14620,6652,6144,14,0.0022786458333333335,291329.04293835757,0.021089555432,0.45499316005471957,0.014590473790322581,1098079.097715899,True,,276676.66161802365,12339,5454,5529,23322,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,22,0.1,51044,51045,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2785280,20508,20495,15081,13969,6351,6144,12,0.001953125,170356.45024442143,0.036065555435,0.4546495812155487,0.007358326631433824,568270.7434504259,True,,162852.38964756587,10991,4862,4783,20636,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,22,0.6,61044,61045,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,757686,31494,31342,22798,16465,7556,6144,14,0.0022786458333333335,573051.1786856379,0.010721555471,0.45891284542969935,0.04136542050400826,2923269.8636662215,True,,544229.5950169426,16458,7582,7593,31633,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.001953125,0.0022786458333333335,0.0030924479166666665,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.004032445921421656,0.003288969415507445,False,0.0,0.0,119575.52945321104
decoy_weak_nu,5,22,0.2,71044,71045,52.22222222222222,0.2,0.12,80.0,0.2,80000000.0,0.97,2048,3,3,1.8,0.001,True,1576960,22917,22870,16697,14511,6602,6144,19,0.0030924479166666665,293108.0195664982,0.020961555433,0.45496519881469233,0.014502587256493506,1091044.9881975607,True,,273964.9517737604,12186,5512,5366,23064,2.3999997122992056e-07,86577.3861172725,,,,,0.2,nu,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_reference_mu,5,23,0.1,51046,51047,52.22222222222222,0.2,0.12,80.0,0.1,80000000.0,0.97,2048,3,3,1.8,0.001,True,2785280,20566,20550,15182,14031,6363,6144,18,0.0029296875,170356.45024442143,0.036065555435,0.45349583066067994,0.0073780732996323525,569795.7442257259,True,,159731.73116853312,11090,4826,4797,20713,2.3999997122992056e-07,43316.93713180762,,,,,0.1,mu_reference,0.1,0.6,0.2,2.3999997122992056e-07,True,,,,,,,,,,,,,
decoy_signal_mu,5,23,0.6,61046,61047,52.22222222222222,0.2,0.12,80.0,0.6,80000000.0,0.97,2048,3,3,1.8,0.001,True,761099,31513,31350,22855,16597,7603,6144,15,0.00244140625,570779.7481139997,0.010764222137,0.4580948364162198,0.041190436460959746,2912425.960835594,True,,540321.8349764164,16549,7499,7608,31656,2.3999997122992056e-07,259151.31506078382,,,,,0.6,mu_signal,0.1,0.6,0.2,2.3999997122992056e-07,True,0.0029296875,0.00244140625,0.0029296875,0.0010829234282951905,0.006478782876519595,0.0021644346529318126,0.009988155009842499,0.003817050286240411,0.003288969415507445,False,0.0,0.0,119375.03452139588
